Campaign ID,Campaign Name,Channel,Start Date,End Date,Budget Allocated,Amount Spent,Impressions,Clicks,Conversions,Revenue Generated,Campaign Duration Days,CTR,CVR,CPC,CPA,ROAS,Budget Utilization,Revenue per Conversion,Start Year,Start Quarter
CMP-8048,Back to School - Facebook 2024 Q4,Facebook,2024-07-18,2024-08-31,24300.0,25113.79,1398960.0,54750.0,2621.0,50848.89,44,0.03913621547435238,0.04787214611872146,0.45869936073059364,9.581758870660053,2.024739794352027,1.0334893004115226,19.40056848531095,2024,3
CMP-8049,New Product Launch - Instagram 2025 Q1,Instagram,2024-01-23,2024-02-17,21300.0,22096.54,1472049.0,56351.0,2690.0,108156.2,25,0.03828065505971608,0.04773650866887899,0.39212329861049494,8.21432713754647,4.894712022787278,1.0373962441314555,40.2067657992565,2024,1
CMP-8050,Valentine's Special - Instagram 2024 Q2,Instagram,2025-01-12,2025-02-26,11500.0,8802.94,967247.0,30329.0,1169.0,39589.84,45,0.03135600317188888,0.03854396781957862,0.290248277226417,7.530316509837468,4.497342933156422,0.765473043478261,33.86641573994867,2025,1
CMP-8051,Brand Awareness - Facebook 2024 Q1,Facebook,2025-08-18,2025-08-28,10400.0,10748.36,676083.0,30440.0,1611.0,35867.94,10,0.045024057697057904,0.05292378449408673,0.35309986859395537,6.671855990068281,3.337061654056991,1.033496153846154,22.2643947858473,2025,3
CMP-8052,Referral Program - Google Ads 2025 Q4,Google Ads,2025-08-17,2025-09-15,3200.0,2814.69,276429.0,5599.0,424.0,14352.71,29,0.02025474895904554,0.07572780853723879,0.502712984461511,6.638419811320754,5.099215188884033,0.8795906250000001,33.85073113207547,2025,3
CMP-8053,Valentine's Special - Facebook 2024 Q1,Facebook,2024-06-24,2024-08-13,4200.0,4188.13,310850.0,15239.0,939.0,22574.54,50,0.04902364484478044,0.06161821641840016,0.27482971323577665,4.460202342917998,5.390123993285786,0.9971738095238095,24.04104366347178,2024,2
CMP-8054,Holiday Deals - Email 2024 Q4,Email,2024-12-24,2025-02-14,23200.0,17912.23,11103992.0,308516.0,28739.0,303245.91,52,0.02778424191948265,0.09315238107585992,0.058059322693150436,0.6232725564563832,16.92954534415871,0.7720788793103448,10.551721006298061,2024,4
CMP-8055,Black Friday - Email 2025 Q3,Email,2024-01-27,2024-02-16,11400.0,12355.27,4282571.0,481266.0,23390.0,209058.38,20,0.1123778216403184,0.04860098157775534,0.02567243478658372,0.5282287302265926,16.92058368615174,1.0837956140350877,8.93793843522873,2024,1
CMP-8056,Cyber Monday - Instagram 2025 Q3,Instagram,2024-11-10,2024-11-25,24100.0,26047.96,6409262.0,371070.0,7342.0,63980.67,15,0.05789590127537304,0.01978602420028566,0.07019689007464898,3.5478016889131028,2.4562641373835032,1.0808282157676348,8.714338055025879,2024,4
CMP-8057,Brand Awareness - Google Ads 2025 Q2,Google Ads,2024-01-22,2024-02-03,5600.0,6027.06,526856.0,18468.0,1620.0,14254.58,12,0.035053221373582154,0.08771929824561403,0.3263515269655621,3.7204074074074076,2.3650967470043436,1.0762607142857143,8.799123456790124,2024,1
CMP-8058,Valentine's Special - Instagram 2025 Q3,Instagram,2024-12-15,2025-02-13,4500.0,4413.93,463403.0,8965.0,158.0,6708.62,60,0.01934601200251185,0.01762409369771333,0.4923513664249861,27.93626582278481,1.519874578890014,0.9808733333333334,42.45962025316456,2024,4
CMP-8059,Free Trial Push - Email 2025 Q2,Email,2024-08-09,2024-09-28,2800.0,2853.14,2000627.0,194890.0,11967.0,46873.57,50,0.09741446056661236,0.06140386884909436,0.014639745497460105,0.23841731428093924,16.42876620144823,1.0189785714285713,3.916902314698755,2024,3
CMP-8060,Free Trial Push - Instagram 2025 Q3,Instagram,2025-02-17,2025-03-25,1800.0,1651.25,143523.0,3857.0,213.0,5341.06,36,0.026873741490910864,0.05522426756546539,0.4281177080632616,7.752347417840376,3.2345556396669193,0.9173611111111111,25.075399061032865,2025,1
CMP-8061,Brand Awareness - Email 2025 Q1,Email,2024-03-07,2024-04-10,5500.0,4413.47,8263551.0,904355.0,65429.0,34132.75,34,0.10943902929866349,0.0723488010792222,0.004880240613475903,0.06745433981873482,7.733767307809954,0.802449090909091,0.5216761680600346,2024,1
CMP-8062,Year End Clearance - LinkedIn 2024 Q1,LinkedIn,2024-08-28,2024-09-29,11200.0,11370.19,778571.0,18660.0,1353.0,60543.67,32,0.023966985669900367,0.072508038585209,0.6093349410503751,8.40368810051737,5.324772057459022,1.0151955357142857,44.747723577235774,2024,3
CMP-8063,Free Trial Push - Google Ads 2024 Q1,Google Ads,2025-08-15,2025-09-17,2900.0,2505.62,129096.0,6140.0,430.0,14923.14,33,0.04756150461671934,0.07003257328990228,0.4080814332247557,5.827023255813954,5.955867210510772,0.8640068965517241,34.70497674418605,2025,3
CMP-8064,Free Trial Push - Google Ads 2024 Q4,Google Ads,2025-06-14,2025-07-03,19100.0,14868.31,1223438.0,54180.0,4099.0,48659.95,19,0.04428503937265313,0.07565522332964193,0.27442432631967517,3.627301780922176,3.2727290458700415,0.7784455497382199,11.871175896560135,2025,2
CMP-8065,Brand Awareness - LinkedIn 2025 Q4,LinkedIn,2025-10-02,2025-11-25,12900.0,13973.24,360327.0,10537.0,568.0,122574.64,54,0.029242882159815946,0.053905286134573405,1.3261117965265257,24.600774647887324,8.772098668597977,1.0831968992248062,215.80042253521125,2025,4
CMP-8066,Brand Awareness - Google Ads 2025 Q4,Google Ads,2025-10-30,2025-12-05,19300.0,18830.65,759695.0,16642.0,740.0,109349.5,36,0.021906159708830517,0.0444658093979089,1.1315136401874775,25.446824324324325,5.80699550997974,0.9756813471502591,147.7695945945946,2025,4
CMP-8067,Seasonal Collection - Google Ads 2025 Q3,Google Ads,2024-10-17,2024-12-01,5300.0,5618.12,468228.0,17239.0,724.0,24267.7,45,0.03681753333845904,0.04199779569580602,0.3258959336388422,7.759834254143646,4.319541056438809,1.060022641509434,33.5189226519337,2024,4
CMP-8068,Holiday Deals - Google Ads 2025 Q2,Google Ads,2024-01-10,2024-02-07,13900.0,12859.17,623104.0,20909.0,1848.0,33793.78,28,0.03355619607641742,0.08838299296953465,0.6150064565498111,6.958425324675325,2.627990764567231,0.925120143884892,18.28667748917749,2024,1
CMP-8069,Flash Sale - Google Ads 2024 Q2,Google Ads,2025-03-22,2025-05-15,7500.0,8219.48,478892.0,25927.0,1765.0,40147.39,54,0.054139555473885555,0.06807575114745246,0.31702395186485127,4.6569291784702544,4.8844196956498465,1.0959306666666666,22.746396600566573,2025,1
CMP-8070,Cyber Monday - Facebook 2024 Q2,Facebook,2025-06-22,2025-07-22,9400.0,10061.07,2579201.0,102106.0,4255.0,59835.69,30,0.03958822906783922,0.04167237968385795,0.0985355414960923,2.364528789659224,5.947249149444344,1.0703265957446808,14.062441833137486,2025,2
CMP-8071,Customer Retention - Google Ads 2025 Q1,Google Ads,2025-10-03,2025-11-17,17800.0,13811.63,923601.0,33289.0,2209.0,93972.72,45,0.03604262013575126,0.06635825648111988,0.41490071795488,6.252435491172476,6.803883393922368,0.7759342696629213,42.540842009959256,2025,4
CMP-8072,Referral Program - Instagram 2024 Q3,Instagram,2025-05-17,2025-07-10,6100.0,5481.24,364038.0,17696.0,1018.0,9366.09,54,0.04861030991270142,0.057527124773960214,0.30974457504520797,5.384322200392927,1.7087538586159337,0.8985639344262295,9.20048133595285,2025,2
CMP-8073,Black Friday - Email 2024 Q3,Email,2024-07-07,2024-09-04,20800.0,14573.03,13469749.0,857402.0,74094.0,227460.73,59,0.06365389585210533,0.08641687329863938,0.01699672965540085,0.19668299727373337,15.60833471144985,0.7006264423076923,3.069894053499609,2024,3
CMP-8074,Back to School - Facebook 2024 Q1,Facebook,2025-06-30,2025-08-12,5700.0,4700.29,832599.0,40096.0,2548.0,8799.4,43,0.04815763650929199,0.06354748603351955,0.11722590782122905,1.8446978021978022,1.8720972535737157,0.8246122807017544,3.453453689167975,2025,2
CMP-8075,Cyber Monday - Google Ads 2025 Q4,Google Ads,2024-05-10,2024-06-26,8900.0,7691.08,337891.0,22829.0,1990.0,32616.04,47,0.06756320825354922,0.08716982785054098,0.3368995575802707,3.86486432160804,4.240762025619289,0.8641662921348314,16.38996984924623,2024,2
CMP-8076,Flash Sale - Facebook 2024 Q1,Facebook,2024-09-12,2024-11-03,3700.0,2841.34,242121.0,4254.0,179.0,7727.37,52,0.01756972753292775,0.042078044193700044,0.6679219558063,15.873407821229051,2.719621727776331,0.7679297297297297,43.16966480446927,2024,3
CMP-8077,Flash Sale - Facebook 2025 Q1,Facebook,2025-03-12,2025-03-19,10900.0,9192.96,529979.0,22230.0,590.0,22995.99,7,0.041945058200419265,0.026540710751237068,0.4135384615384615,15.58128813559322,2.501478305137845,0.8433908256880733,38.97625423728814,2025,1
CMP-8078,Valentine's Special - Facebook 2024 Q2,Facebook,2025-08-10,2025-08-30,11600.0,8299.49,515984.0,25684.0,1502.0,40626.73,20,0.04977673726317095,0.05847998754088148,0.3231385298240149,5.525625832223701,4.895087529474703,0.715473275862069,27.04842210386152,2025,3
CMP-8079,Referral Program - Facebook 2025 Q1,Facebook,2025-07-18,2025-08-20,7200.0,7050.79,1479702.0,14962.0,1040.0,31131.29,33,0.010111495422727008,0.06950942387381366,0.47124649111081407,6.779605769230769,4.41529105249199,0.9792763888888889,29.933932692307692,2025,3
CMP-8080,Flash Sale - Facebook 2024 Q3,Facebook,2025-09-07,2025-10-07,9700.0,6900.36,621265.0,27212.0,899.0,37658.2,30,0.0438009545041166,0.03303689548728502,0.2535778333088343,7.675595105672969,5.45742540968877,0.7113773195876288,41.888987764182424,2025,3
CMP-8081,New Product Launch - Email 2024 Q1,Email,2025-06-15,2025-07-15,23800.0,21891.79,12017237.0,1073097.0,108246.0,221670.44,30,0.08929648304348163,0.10087252130981636,0.020400569566404528,0.20224109897825324,10.125733893847876,0.9198231092436975,2.047839550653142,2025,2
CMP-8082,Free Trial Push - Facebook 2025 Q2,Facebook,2024-03-31,2024-05-02,6700.0,5177.91,639711.0,10030.0,314.0,19871.39,32,0.01567895502812989,0.031306081754735794,0.5162422731804586,16.490159235668788,3.8377241010369048,0.7728223880597015,63.28468152866242,2024,1
CMP-8083,Customer Retention - Facebook 2024 Q3,Facebook,2025-05-26,2025-07-02,15800.0,13876.09,1433888.0,71362.0,4157.0,38792.44,37,0.04976818273114776,0.058252291135338134,0.19444648412320284,3.3380057733942747,2.7956319107183654,0.8782335443037975,9.331835458263171,2025,2
CMP-8084,New Product Launch - Google Ads 2025 Q4,Google Ads,2025-09-09,2025-11-04,17800.0,12888.13,558714.0,11679.0,464.0,55293.48,56,0.02090336021649717,0.03972942888945971,1.1035302680023975,27.776142241379308,4.290263987095103,0.7240522471910112,119.16698275862069,2025,3
CMP-8085,Customer Retention - Facebook 2024 Q2,Facebook,2025-09-10,2025-10-06,12300.0,11892.61,875570.0,20874.0,604.0,51509.78,26,0.023840469636922233,0.02893551786911948,0.5697331608699818,19.68975165562914,4.331242679277299,0.9668788617886179,85.2810927152318,2025,3
CMP-8086,Black Friday - Google Ads 2025 Q1,Google Ads,2025-11-29,2025-12-14,6700.0,5309.29,528927.0,14919.0,1308.0,38570.49,15,0.028206160774549228,0.08767343655741001,0.35587438836383134,4.059090214067278,7.264717127902224,0.7924313432835821,29.48814220183486,2025,4
CMP-8087,Summer Promo - Instagram 2024 Q2,Instagram,2025-08-12,2025-09-27,23300.0,19130.84,1092790.0,60373.0,1242.0,80334.23,46,0.055246662213234016,0.020572110049194178,0.3168774120881851,15.403252818035426,4.199200348756249,0.8210660944206009,64.68134460547503,2025,3
CMP-8088,Seasonal Collection - Google Ads 2025 Q3,Google Ads,2025-06-07,2025-07-07,11900.0,8886.63,1266311.0,49285.0,1968.0,33528.19,30,0.03892013889163089,0.039931013492949176,0.18031104798620268,4.515564024390243,3.7728801581701954,0.7467756302521008,17.036681910569108,2025,2
CMP-8089,Spring Sale - Google Ads 2025 Q1,Google Ads,2025-11-13,2025-11-25,14700.0,15464.52,1809896.0,79178.0,6055.0,57710.48,12,0.043747265036223074,0.07647326277501326,0.19531334461592867,2.5540082576383156,3.7317989824449773,1.0520081632653062,9.531045417010736,2025,4
CMP-8090,Year End Clearance - Facebook 2024 Q2,Facebook,2025-01-23,2025-02-09,23400.0,21150.48,1700331.0,64427.0,1395.0,39553.48,17,0.03789085772123192,0.02165241280829466,0.3282859670634982,15.16163440860215,1.8700984563943703,0.9038666666666666,28.353749103942654,2025,1
CMP-8091,Free Trial Push - Instagram 2025 Q3,Instagram,2025-07-24,2025-08-26,7000.0,6234.7,574832.0,15580.0,694.0,9769.81,33,0.02710357113034765,0.04454428754813864,0.40017329910141203,8.98371757925072,1.5670056297817057,0.8906714285714286,14.077536023054755,2025,3
CMP-8092,Cyber Monday - Google Ads 2024 Q4,Google Ads,2024-12-07,2025-02-03,18600.0,15050.75,1055561.0,36378.0,1278.0,103503.56,58,0.03446319066354289,0.0351311232063335,0.4137322007806916,11.776799687010955,6.8769702506519605,0.8091801075268817,80.98870109546165,2024,4
CMP-8093,Free Trial Push - Facebook 2025 Q1,Facebook,2025-02-15,2025-04-15,2300.0,1675.11,326307.0,3334.0,131.0,4273.81,59,0.010217371984051829,0.03929214157168566,0.5024325134973006,12.78709923664122,2.5513608061560142,0.7283086956521738,32.6245038167939,2025,1
CMP-8094,Year End Clearance - LinkedIn 2025 Q2,LinkedIn,2025-05-25,2025-06-27,9100.0,8529.08,541107.0,10066.0,611.0,33273.27,33,0.018602605399671415,0.06069938406516988,0.8473157162726008,13.959214402618658,3.901155810474283,0.9372615384615385,54.45707037643207,2025,2
CMP-8095,Valentine's Special - Facebook 2024 Q3,Facebook,2025-09-01,2025-10-16,800.0,600.4,49701.0,2124.0,97.0,2286.78,45,0.04273555864067121,0.04566854990583804,0.28267419962335216,6.189690721649484,3.808760826115923,0.7505,23.575051546391755,2025,3
CMP-8096,Black Friday - LinkedIn 2025 Q1,LinkedIn,2025-06-14,2025-07-14,18900.0,16651.98,1441104.0,22393.0,1388.0,90282.63,30,0.01553878137872076,0.061983655606662795,0.7436243468941187,11.997103746397695,5.421735433263793,0.8810571428571429,65.04512247838618,2025,2
